#;Callsign;Departure_Time;Destination Info;Origin Info;Origin;Dest;Routing;Aircraft Type;Cruise Speed (knots);km/h;Max Ceiling (FL);Default RFL;Time Duration;Schedule Arrival Time;path;Altitude;Speed;Speed_multiplied
7153;AK6059;05.51.50;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,12000];[160,400,400,155];[1280, 3200, 3200, 1240]
7154;MH3804;05.52.00;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,31000,12000];[155,425,145];[1240, 3400, 1160]
7155;MH3806;05.52.10;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,33000,33000,12000];[145,500,500,155];[1160, 4000, 4000, 1240]
7156;MH3461;05.52.20;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,33000,7000];[145,500,155];[1160, 4000, 1240]
7157;MH3383;05.52.30;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,38000,7000];[145,450,150];[1160, 3600, 1200]
7158;MH3324;05.52.40;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,38000,38000,38000,12000];[160,450,450,450,160];[1280, 3600, 3600, 3600, 1280]
7159;MH3326;05.52.50;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,31000,31000,31000,12000];[155,400,400,400,145];[1240, 3200, 3200, 3200, 1160]
7160;AK5247;05.53.00;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,12000];[155,400,400,400,400,400,150];[1240, 3200, 3200, 3200, 3200, 3200, 1200]
7161;MH2743;05.53.10;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,12000];[155,425,425,425,425,425,425,425,425,425,425,425,150];[1240, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1200]
7162;MH2747;05.53.20;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[160,425,425,425,425,425,425,425,425,425,425,425,160];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
7163;AK5243;05.53.30;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,7000];[150,475,475,475,475,475,150];[1200, 3800, 3800, 3800, 3800, 3800, 1200]
7164;MH3381;05.53.40;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,7000];[160,490,490,160];[1280, 3920, 3920, 1280]
7165;MH3807;05.53.50;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[160,490,490,145];[1280, 3920, 3920, 1160]
7166;AK6057;05.54.00;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[150,500,500,145];[1200, 4000, 4000, 1160]
7167;AK6059;05.54.10;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,12000];[160,450,450,150];[1280, 3600, 3600, 1200]
7168;MH3804;05.54.20;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,36000,7000];[155,475,155];[1240, 3800, 1240]
7169;MH3806;05.54.30;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,12000];[145,500,500,160];[1160, 4000, 4000, 1280]
7170;MH3461;05.54.40;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,12000];[160,450,145];[1280, 3600, 1160]
7171;MH3383;05.54.50;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,41000,7000];[160,500,150];[1280, 4000, 1200]
7172;MH3324;05.55.00;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,7000];[155,475,475,475,155];[1240, 3800, 3800, 3800, 1240]
7173;MH3326;05.55.10;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,36000,36000,36000,12000];[145,450,450,450,145];[1160, 3600, 3600, 3600, 1160]
7174;AK5247;05.55.20;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,12000];[150,425,425,425,425,425,145];[1200, 3400, 3400, 3400, 3400, 3400, 1160]
7175;MH2743;05.55.30;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[145,490,490,490,490,490,490,490,490,490,490,490,150];[1160, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 1200]
7176;MH2747;05.55.40;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,7000];[145,400,400,400,400,400,400,400,400,400,400,400,160];[1160, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1280]
7177;AK5243;05.55.50;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,7000];[150,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 1240]
7178;MH3381;05.56.00;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,12000];[160,400,400,145];[1280, 3200, 3200, 1160]
7179;MH3807;05.56.10;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[155,500,500,150];[1240, 4000, 4000, 1200]
7180;AK6057;05.56.20;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,12000];[155,500,500,160];[1240, 4000, 4000, 1280]
7181;AK6059;05.56.30;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[150,450,450,160];[1200, 3600, 3600, 1280]
7182;MH3804;05.56.40;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,31000,12000];[160,400,155];[1280, 3200, 1240]
7183;MH3806;05.56.50;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,41000,41000,12000];[150,450,450,155];[1200, 3600, 3600, 1240]
7184;MH3461;05.57.00;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,12000];[150,500,160];[1200, 4000, 1280]
7185;MH3383;05.57.10;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,33000,12000];[155,500,155];[1240, 4000, 1240]
7186;MH3324;05.57.20;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,38000,38000,38000,7000];[150,490,490,490,155];[1200, 3920, 3920, 3920, 1240]
7187;MH3326;05.57.30;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[150,400,400,400,160];[1200, 3200, 3200, 3200, 1280]
7188;AK5247;05.57.40;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,7000];[155,400,400,400,400,400,155];[1240, 3200, 3200, 3200, 3200, 3200, 1240]
7189;MH2743;05.57.50;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[145,475,475,475,475,475,475,475,475,475,475,475,155];[1160, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1240]
7190;MH2747;05.58.00;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,12000];[145,500,500,500,500,500,500,500,500,500,500,500,155];[1160, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1240]
7191;AK5243;05.58.10;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[150,425,425,425,425,425,145];[1200, 3400, 3400, 3400, 3400, 3400, 1160]
7192;MH3381;05.58.20;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,7000];[160,425,425,145];[1280, 3400, 3400, 1160]
7193;MH3807;05.58.30;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,12000];[160,400,400,145];[1280, 3200, 3200, 1160]
7194;AK6057;05.58.40;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,12000];[145,490,490,150];[1160, 3920, 3920, 1200]
7195;AK6059;05.58.50;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[145,475,475,155];[1160, 3800, 3800, 1240]
7196;MH3804;05.59.00;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,38000,12000];[150,425,155];[1200, 3400, 1240]
7197;MH3806;05.59.10;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,38000,38000,12000];[150,425,425,155];[1200, 3400, 3400, 1240]
7198;MH3461;05.59.20;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,41000,7000];[145,425,155];[1160, 3400, 1240]
7199;MH3383;05.59.30;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,36000,12000];[155,425,160];[1240, 3400, 1280]
7200;MH3324;05.59.40;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,36000,36000,36000,7000];[160,450,450,450,150];[1280, 3600, 3600, 3600, 1200]
7201;MH3326;05.59.50;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,36000,36000,36000,7000];[160,475,475,475,160];[1280, 3800, 3800, 3800, 1280]
7202;AK5247;06.00.00;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,7000];[160,450,450,450,450,450,150];[1280, 3600, 3600, 3600, 3600, 3600, 1200]
13683;AK6056;05.00.00;WBGB;WBGG;(KCH);(BTU);WBGG_WBGB;A320;450;;410;FL270;01.00.00;10.25.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[7000,33000,33000,33000,7000];[150,500,500,500,150];[1200, 4000, 4000, 4000, 1200]
13684;MH3384;05.00.10;WBGB;WBGG;(KCH);(BTU);WBGG_WBGB;AT72;275;;250;FL200;01.00.00;14.50.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[12000,38000,38000,38000,7000];[160,450,450,450,155];[1280, 3600, 3600, 3600, 1240]
13685;AK6058;05.00.20;WBGB;WBGG;(KCH);(BTU);WBGG_WBGB;A320;450;;410;FL270;01.00.00;17.35.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[7000,31000,31000,31000,7000];[150,425,425,425,145];[1200, 3400, 3400, 3400, 1160]
13686;AK6180;05.00.30;WBGR;WBGG;(KCH);(MYY);WBGG_WBGR;A320;450;;410;FL330;01.00.00;08.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,31000,31000,31000,31000,12000];[160,475,475,475,475,155];[1280, 3800, 3800, 3800, 3800, 1240]
13687;AK6186;05.00.40;WBGR;WBGG;(KCH);(MYY);WBGG_WBGR;A320;450;;410;FL330;01.00.00;15.15.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,33000,33000,33000,33000,7000];[155,425,425,425,425,160];[1240, 3400, 3400, 3400, 3400, 1280]
13688;MH642;05.00.50;WBGR;WBGG;(KCH);(MYY);WBGG_WBGR;B738;460;;410;FL310;01.00.00;16.00.00;[WBGG,VKG,VSI,VBU,KADMO,VMI,WBGR];[12000,33000,33000,33000,33000,7000];[145,490,490,490,490,145];[1160, 3920, 3920, 3920, 3920, 1160]
13689;AK6188;05.01.00;WBGR;WBGG;(KCH);(MYY);WBGG_WBGR;A320;450;;410;FL330;01.00.00;20.35.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,31000,31000,31000,31000,12000];[145,490,490,490,490,155];[1160, 3920, 3920, 3920, 3920, 1240]
13690;MH3802;05.01.10;WBGR;WBGG;(KCH);(MYY);WBGG_WBGR;AT72;275;;250;FL180;01.00.00;21.20.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[12000,38000,38000,38000,38000,12000];[145,490,490,490,490,155];[1160, 3920, 3920, 3920, 3920, 1240]
13691;MH3690;05.01.20;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;AT72;275;;250;FL140;00.45.00;07.00.00;[WBGG,VKG,VSI,WBGS];[12000,41000,12000];[145,425,150];[1160, 3400, 1200]
13692;AK6462;05.01.30;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;A320;450;;410;FL150;00.45.00;07.55.00;[WBGG,VKG,VSI,WBGS];[12000,38000,7000];[150,450,160];[1200, 3600, 1280]
13693;MH3692;05.01.40;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;AT72;275;;250;FL140;00.45.00;11.35.00;[WBGG,VKG,VSI,WBGS];[7000,31000,12000];[150,425,160];[1200, 3400, 1280]
13694;AK6468;05.01.50;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;A320;450;;410;FL150;00.45.00;12.45.00;[WBGG,VKG,VSI,WBGS];[12000,38000,7000];[150,400,160];[1200, 3200, 1280]
13695;MH3696;05.02.00;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;AT72;275;;250;FL140;00.45.00;15.50.00;[WBGG,VKG,VSI,WBGS];[7000,31000,7000];[160,400,155];[1280, 3200, 1240]
13696;MH3694;05.02.10;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;AT72;275;;250;FL140;00.45.00;17.45.00;[WBGG,VKG,VSI,WBGS];[12000,31000,12000];[150,400,150];[1200, 3200, 1200]
13697;AK6460;05.02.20;WBGS;WBGG;(KCH);(SBW);WBGG_WBGS;A320;450;;410;FL150;00.45.00;18.05.00;[WBGG,VKG,VSI,WBGS];[7000,41000,7000];[145,450,155];[1160, 3600, 1240]
13698;AK6350;05.02.30;WBKK;WBGG;(KCH);(BKI);WBGG_WBKK;A320;450;;410;FL370;01.30.00;07.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[12000,36000,36000,36000,36000,36000,36000,7000];[160,425,425,425,425,425,425,160];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
13699;MH2806;05.02.40;WBKK;WBGG;(KCH);(BKI);WBGG_WBKK;B738;460;;410;FL390;01.30.00;13.30.00;[WBGG,VKG,VSI,VBU,VMI,BRU,VJN,WBKK];[7000,41000,41000,41000,41000,41000,12000];[145,450,450,450,450,450,145];[1160, 3600, 3600, 3600, 3600, 3600, 1160]
13700;AK6354;05.02.50;WBKK;WBGG;(KCH);(BKI);WBGG_WBKK;A320;450;;410;FL370;01.30.00;15.10.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,33000,33000,7000];[145,450,450,450,450,450,450,160];[1160, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
13701;AK6358;05.03.00;WBKK;WBGG;(KCH);(BKI);WBGG_WBKK;A320;450;;410;FL370;01.30.00;22.05.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[7000,36000,36000,36000,36000,36000,36000,12000];[145,450,450,450,450,450,450,155];[1160, 3600, 3600, 3600, 3600, 3600, 3600, 1240]
13702;AK5413;05.03.10;WMKJ;WBGG;(KCH);(JHB);WBGG_WMKJ;A320;450;;410;FL380;01.25.00;10.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[12000,31000,31000,31000,31000,31000,12000];[145,475,475,475,475,475,155];[1160, 3800, 3800, 3800, 3800, 3800, 1240]
13703;AK5417;05.03.20;WMKJ;WBGG;(KCH);(JHB);WBGG_WMKJ;A320;450;;410;FL380;01.25.00;20.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[7000,33000,33000,33000,33000,33000,7000];[155,475,475,475,475,475,155];[1240, 3800, 3800, 3800, 3800, 3800, 1240]
13704;AK5411;05.03.30;WMKJ;WBGG;(KCH);(JHB);WBGG_WMKJ;A320;450;;410;FL380;01.25.00;23.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[7000,33000,33000,33000,33000,33000,7000];[150,400,400,400,400,400,155];[1200, 3200, 3200, 3200, 3200, 3200, 1240]
13705;AK5433;05.03.40;WMKP;WBGG;(KCH);(PEN);WBGG_WMKP;A320;450;;410;FL360;02.00.00;11.35.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ADNUT,PIBOS,VBA,SUKAT,TEPUS,VPG,WMKP];[12000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,12000];[150,450,450,450,450,450,450,450,450,450,450,450,450,160];[1200, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
13706;AK775;05.03.50;WSSS;WBGG;(KCH);(SIN);WBGG_WSSS;A320;450;;410;FL320;01.25.00;11.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,WSSS];[12000,31000,31000,31000,31000,7000];[145,400,400,400,400,160];[1160, 3200, 3200, 3200, 3200, 1280]
13707;MH643;05.04.00;WSSS;WBGG;(KCH);(SIN);WBGG_WSSS;B738;460;;410;FL380;01.25.00;12.05.00;[WBGG,VKG,AGOBA,SABIP,TOMAN,HOSBA,VTK,WSSS];[12000,41000,41000,41000,41000,41000,7000];[150,500,500,500,500,500,150];[1200, 4000, 4000, 4000, 4000, 4000, 1200]
13708;MH2547;05.04.10;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;07.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,12000];[150,450,450,450,450,450,155];[1200, 3600, 3600, 3600, 3600, 3600, 1240]
13709;AK5231;05.04.20;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;A320;450;;410;FL360;01.45.00;08.45.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,12000];[155,450,450,450,450,450,450,450,145];[1240, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1160]
13710;MH2505;05.04.30;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;09.00.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,12000];[160,500,500,500,500,500,500,500,145];[1280, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1160]
13711;AK5203;05.04.40;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;A320;450;;410;FL360;01.45.00;11.05.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,7000];[145,475,475,475,475,475,145];[1160, 3800, 3800, 3800, 3800, 3800, 1160]
13712;OD1601;05.04.50;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,12000];[160,400,400,400,400,400,145];[1280, 3200, 3200, 3200, 3200, 3200, 1160]
13713;MH2543;05.05.00;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.25.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,12000];[160,490,490,490,490,490,150];[1280, 3920, 3920, 3920, 3920, 3920, 1200]
13714;AK5205;05.05.10;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;A320;450;;410;FL360;01.45.00;12.25.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,12000];[150,500,500,500,500,500,500,500,500,155];[1200, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1240]
13715;MH2507;05.05.20;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;12.50.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,38000,12000];[145,475,475,475,475,475,475,475,475,150];[1160, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1200]
13716;AK5233;05.05.30;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;A320;450;;410;FL360;01.45.00;13.40.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,12000];[150,450,450,450,450,450,155];[1200, 3600, 3600, 3600, 3600, 3600, 1240]
13717;MH2513;05.05.40;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;15.00.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,7000];[150,490,490,490,490,490,145];[1200, 3920, 3920, 3920, 3920, 3920, 1160]
13718;AK5207;05.05.50;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;A320;450;;410;FL360;01.45.00;15.40.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,41000,41000,12000];[150,425,425,425,425,425,425,425,425,155];[1200, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1240]
13719;MH2521;05.06.00;WMKK;WBGG;(KCH);(KUL);WBGG_WMKK;B738;460;;410;FL380;01.45.00;16.20.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,7000];[145,500,500,500,500,500,500,500,500,150];[1160, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1200]
